PROJECT,Discipline,Group Type,Hours,Employee GEN,End of Week
SST00E34,Digital & Automation,Engineering,8.0,000227411,2025-01-24
SST00E34,Digital & Automation,Engineering,6.0,000227411,2025-01-31
SST00E34,Digital & Automation,Engineering,2.0,000227411,2025-02-07
SST00E34,Digital & Automation,Engineering,2.0,000231052,2025-01-24
SST00E34,Digital & Automation,Engineering,4.0,000231052,2025-01-31
SST00E34,Project Services,Non Engineering,15.0,000264642,2024-10-11
SST00E34,Project Services,Non Engineering,27.3,000264642,2024-10-18
SST00E34,Project Services,Non Engineering,8.3,000264642,2024-10-25
SST00E34,Project Services,Non Engineering,8.5,000264642,2024-11-01
SST00E34,Project Services,Non Engineering,2.9,000264642,2024-11-08
SST00E34,Project Services,Non Engineering,3.2,000264642,2024-11-15
SST00E34,Project Services,Non Engineering,6.3,000264642,2024-11-22
SST00E34,Project Services,Non Engineering,5.6,000264642,2024-11-29
SST00E34,Project Services,Non Engineering,3.2,000264642,2024-12-06
SST00E34,Project Services,Non Engineering,2.2,000264642,2024-12-13
SST00E34,Project Services,Non Engineering,1.4,000264642,2024-12-20
SST00E34,Project Services,Non Engineering,2.0,000264642,2025-01-03
SST00E34,Project Services,Non Engineering,2.5,000264642,2025-01-17
SST00E34,Project Services,Non Engineering,3.5,000264642,2025-01-24
SST00E34,Project Services,Non Engineering,3.9,000264642,2025-01-31
SST00E34,Project Services,Non Engineering,1.5,000264642,2025-02-07
SST00E34,Project Services,Non Engineering,1.75,000265576,2024-10-18
SST00E34,Project Services,Non Engineering,0.5,000265576,2024-10-25
SST00E34,Project Services,Non Engineering,1.75,000265576,2024-11-29
SST00E34,Project Services,Non Engineering,0.25,000265576,2024-12-06
SST00E34,Project Services,Non Engineering,6.0,000267715,2024-10-18
SST00E34,Project Services,Non Engineering,12.5,000267715,2024-11-01
SST00E34,Project Services,Non Engineering,14.8,000267715,2024-11-08
SST00E34,Project Services,Non Engineering,11.05,000267715,2024-11-15
SST00E34,Project Services,Non Engineering,13.6,000267715,2024-11-29
SST00E34,Project Services,Non Engineering,10.5,000267715,2024-12-06
SST00E34,Project Services,Non Engineering,7.8,000267715,2024-12-13
SST00E34,Project Services,Non Engineering,4.9,000267715,2024-12-20
SST00E34,Project Services,Non Engineering,1.75,000267715,2024-12-27
SST00E34,Project Services,Non Engineering,1.6,000267715,2025-01-03
SST00E34,Project Services,Non Engineering,6.8,000267715,2025-01-10
SST00E34,Project Services,Non Engineering,5.1,000267715,2025-01-17
SST00E34,Project Services,Non Engineering,2.6,000267715,2025-01-24
SST00E34,Project Services,Non Engineering,5.75,000267715,2025-01-31
SST00E34,Project Services,Non Engineering,6.35,000267715,2025-02-07
SST00E35,Civil Regulated Water,Engineering,7.0,000160980,2024-11-29
SST00E35,Civil Regulated Water,Engineering,1.0,000160980,2024-12-13
SST00E35,Project Management,Non Engineering,3.0,000161255,2024-12-06
SST00E35,Project Management,Non Engineering,1.0,000161255,2024-12-20
SST00E35,Project Management,Non Engineering,0.5,000161255,2025-01-17
SST00E35,Project Services,Non Engineering,1.5,000202992,2024-10-11
SST00E35,Project Services,Non Engineering,2.25,000202992,2024-10-18
SST00E35,Project Services,Non Engineering,2.5,000202992,2024-11-01
SST00E35,Project Services,Non Engineering,5.5,000202992,2024-11-08
SST00E35,Project Services,Non Engineering,-0.25,000202992,2024-11-15
SST00E35,Project Services,Non Engineering,1.5,000202992,2024-11-22
SST00E35,Project Services,Non Engineering,0.5,000202992,2024-11-29
SST00E35,Project Services,Non Engineering,1.0,000202992,2024-12-06
SST00E35,Project Services,Non Engineering,1.5,000202992,2024-12-13
SST00E35,Project Services,Non Engineering,2.0,000202992,2024-12-20
SST00E35,Project Services,Non Engineering,2.0,000202992,2025-01-10
SST00E35,Project Services,Non Engineering,2.0,000202992,2025-01-17
SST00E35,Project Services,Non Engineering,0.5,000202992,2025-01-24
SST00E35,Project Services,Non Engineering,2.0,000202992,2025-01-31
SST00E35,Project Services,Non Engineering,1.0,000202992,2025-02-07
SST00E35,Project Services,Non Engineering,8.0,000208580,2024-11-22
SST00E35,Project Services,Non Engineering,8.0,000208580,2024-11-29
SST00E35,Project Services,Non Engineering,8.0,000208580,2024-12-06
SST00E35,Project Services,Non Engineering,2.5,000223808,2024-11-15
SST00E35,Project Services,Non Engineering,2.5,000223808,2024-11-22
SST00E35,Project Services,Non Engineering,4.0,000223808,2024-11-29
SST00E35,Project Services,Non Engineering,0.5,000223808,2024-12-13
SST00E35,Project Services,Non Engineering,1.0,000264642,2024-10-11
SST00E35,Project Services,Non Engineering,1.0,000264642,2024-10-18
SST00E35,Project Services,Non Engineering,0.6,000264642,2024-10-25
SST00E35,Project Services,Non Engineering,-13.6,000264642,2024-11-08
SST00E35,Project Services,Non Engineering,0.4,000264642,2024-11-15
SST00E35,Project Services,Non Engineering,0.7,000264642,2024-11-22
SST00E35,Project Services,Non Engineering,0.6,000264642,2024-11-29
SST00E35,Project Services,Non Engineering,1.0,000264642,2024-12-06
SST00E35,Project Services,Non Engineering,1.3,000264642,2024-12-13
SST00E35,Project Services,Non Engineering,1.05,000264642,2024-12-20
SST00E35,Project Services,Non Engineering,1.5,000264642,2025-01-03
SST00E35,Project Services,Non Engineering,1.2,000264642,2025-01-17
SST00E35,Project Services,Non Engineering,1.9,000264642,2025-01-24
SST00E35,Project Services,Non Engineering,0.7,000264642,2025-01-31
SST00E35,Project Services,Non Engineering,0.2,000264642,2025-02-07
SST00E35,Project Services,Non Engineering,1.05,000267715,2024-11-01
SST00E35,Project Services,Non Engineering,1.0,000267715,2024-12-13
SST00E35,Project Services,Non Engineering,0.5,000267715,2024-12-20
SST00E35,Project Services,Non Engineering,0.3,000267715,2025-01-03
SST00E35,Project Services,Non Engineering,0.5,000267715,2025-01-10
SST00E35,Project Services,Non Engineering,0.1,000267715,2025-01-17
SST00E35,Project Services,Non Engineering,0.1,000267715,2025-01-24
SST00E36,Project Services,Non Engineering,1.0,000223808,2024-11-08
SST00E36,Project Services,Non Engineering,1.0,000223808,2024-11-15
SST00E36,Project Services,Non Engineering,0.5,000223808,2024-12-06
SST00E36,Project Services,Non Engineering,3.0,000223808,2025-01-10
SST00E36,Project Services,Non Engineering,0.5,000223808,2025-01-17
SST00E39,Project Services,Non Engineering,1.0,000223808,2024-11-22
SST00E39,Project Services,Non Engineering,2.0,000223808,2024-12-06
SST00E39,Project Services,Non Engineering,3.0,000223808,2024-12-13
SST00E39,Project Services,Non Engineering,3.0,000223808,2024-12-20
SST00E39,Project Services,Non Engineering,2.5,000223808,2025-01-24
SST00E39,Project Services,Non Engineering,4.5,000223808,2025-01-31
SST00E39,Project Services,Non Engineering,2.0,000223808,2025-02-07
SST00E39,Project Services,Non Engineering,28.0,000235955,2024-10-04
SST00E39,Project Services,Non Engineering,25.0,000235955,2024-10-11
SST00E39,Project Services,Non Engineering,35.0,000235955,2024-10-18
SST00E39,Project Services,Non Engineering,28.5,000235955,2024-10-25
SST00E39,Project Services,Non Engineering,24.0,000235955,2024-11-01
SST00E39,Project Services,Non Engineering,27.0,000235955,2024-11-08
SST00E39,Project Services,Non Engineering,17.5,000235955,2024-11-15
SST00E39,Project Services,Non Engineering,26.5,000235955,2024-11-22
SST00E39,Project Services,Non Engineering,26.0,000235955,2024-11-29
SST00E39,Project Services,Non Engineering,29.0,000235955,2024-12-06
SST00E39,Project Services,Non Engineering,30.0,000235955,2024-12-13
SST00E39,Project Services,Non Engineering,11.5,000235955,2025-01-03
SST00E39,Project Services,Non Engineering,21.5,000235955,2025-01-10
SST00E39,Project Services,Non Engineering,29.0,000235955,2025-01-17
SST00E39,Project Services,Non Engineering,30.0,000235955,2025-01-24
SST00E39,Project Services,Non Engineering,30.0,000235955,2025-01-31
SST00E39,Project Services,Non Engineering,30.0,000235955,2025-02-07
SST00E39,Project Services,Non Engineering,26.0,000264881,2024-12-20
SST00E42,Project Services,Non Engineering,2.5,000265576,2024-11-08
SST00E43,Project Services,Non Engineering,2.5,000160798,2025-01-03
SST00E43,Project Services,Non Engineering,2.5,000160798,2025-01-10
SST00E43,Project Services,Non Engineering,3.0,000160798,2025-01-17
SST00E43,Project Services,Non Engineering,2.5,000160798,2025-01-24
SST00E43,Project Services,Non Engineering,3.6,000160798,2025-02-07
SST00E43,Project Services,Non Engineering,1.5,000201181,2025-01-10
SST00E43,Project Services,Non Engineering,3.5,000201181,2025-01-17
SST00E43,Project Services,Non Engineering,11.0,000201181,2025-01-24
SST00E43,Project Services,Non Engineering,2.0,000201181,2025-01-31
SST00E43,Project Services,Non Engineering,10.0,000208580,2024-11-15
SST00E43,Project Services,Non Engineering,8.0,000208580,2024-12-06
SST00E43,Project Services,Non Engineering,10.0,000208580,2024-12-13
SST00E43,Project Services,Non Engineering,8.0,000208580,2024-12-20
SST00E43,Project Services,Non Engineering,6.0,000208580,2025-01-10
SST00E43,Project Services,Non Engineering,2.5,000208580,2025-01-24
SST00E43,Project Services,Non Engineering,16.0,000208580,2025-01-31
SST00E43,Project Services,Non Engineering,13.5,000208580,2025-02-07
SST00E43,Project Services,Non Engineering,5.0,000262289,2024-10-18
SST00E43,Project Services,Non Engineering,6.8,000264642,2024-11-22
SST00E43,Project Services,Non Engineering,6.75,000264642,2024-11-29
SST00E43,Project Services,Non Engineering,7.25,000264642,2024-12-06
SST00E43,Project Services,Non Engineering,7.55,000264642,2024-12-13
SST00E43,Project Services,Non Engineering,7.5,000264642,2024-12-20
SST00E43,Project Services,Non Engineering,3.75,000264642,2025-01-03
SST00E43,Project Services,Non Engineering,12.75,000264642,2025-01-17
SST00E43,Project Services,Non Engineering,5.5,000264642,2025-01-24
SST00E43,Project Services,Non Engineering,4.7,000264642,2025-01-31
SST00E43,Project Services,Non Engineering,8.0,000264642,2025-02-07
SST00E45,Project Management,Non Engineering,2.0,000161255,2024-11-15
SST00E45,Project Management,Non Engineering,10.0,000161255,2024-11-22
SST00E45,Project Management,Non Engineering,13.5,000161255,2024-11-29
SST00E45,Project Management,Non Engineering,7.5,000161255,2024-12-06
SST00E45,Project Management,Non Engineering,0.5,000161255,2024-12-13
SST00E45,Project Management,Non Engineering,2.0,000161255,2024-12-20
SST00E45,Project Management,Non Engineering,1.5,000161255,2025-01-03
SST00E45,Project Management,Non Engineering,1.0,000161255,2025-01-17
SST00E45,Project Management,Non Engineering,2.5,000161255,2025-01-24
SST00E45,Project Services,Non Engineering,6.75,000202992,2024-11-15
SST00E45,Project Services,Non Engineering,1.5,000202992,2024-11-22
SST00E45,Project Services,Non Engineering,0.5,000202992,2024-11-29
SST00E45,Project Services,Non Engineering,1.0,000202992,2024-12-06
SST00E45,Project Services,Non Engineering,4.5,000202992,2024-12-13
SST00E45,Project Services,Non Engineering,2.0,000202992,2024-12-20
SST00E45,Project Services,Non Engineering,2.0,000202992,2025-01-10
SST00E45,Project Services,Non Engineering,2.5,000202992,2025-01-17
SST00E45,Project Services,Non Engineering,0.5,000202992,2025-01-24
SST00E45,Project Services,Non Engineering,2.0,000202992,2025-01-31
SST00E45,Project Services,Non Engineering,1.0,000202992,2025-02-07
SST00E45,Project Services,Non Engineering,8.0,000208580,2024-11-08
SST00E45,Project Services,Non Engineering,3.0,000208580,2024-11-15
SST00E45,Project Services,Non Engineering,8.0,000208580,2025-01-31
SST00E45,Project Services,Non Engineering,7.0,000208580,2025-02-07
SST00E45,Project Services,Non Engineering,0.5,000223808,2025-02-07
SST00E45,Project Services,Non Engineering,3.5,000244938,2024-10-18
SST00E45,Project Services,Non Engineering,13.8,000264642,2024-11-08
SST00E45,Project Services,Non Engineering,0.3,000264642,2024-12-06
SST00E45,Project Services,Non Engineering,0.7,000264642,2024-12-13
SST00E45,Project Services,Non Engineering,0.6,000264642,2024-12-20
SST00E45,Project Services,Non Engineering,1.2,000264642,2025-01-03
SST00E45,Project Services,Non Engineering,1.2,000264642,2025-01-17
SST00E45,Project Services,Non Engineering,1.2,000264642,2025-01-24
SST00E45,Project Services,Non Engineering,1.4,000264642,2025-01-31
SST00E45,Project Services,Non Engineering,0.3,000264642,2025-02-07
SST00E48,Civil Regulated Water,Engineering,22.5,000160980,2024-11-29
SST00E48,Civil Regulated Water,Engineering,55.0,000160980,2024-12-13
SST00E48,Civil Regulated Water,Engineering,26.0,000160980,2024-12-20
SST00E48,Civil Regulated Water,Engineering,5.5,000160980,2024-12-27
SST00E48,Civil Regulated Water,Engineering,21.5,000160980,2025-01-10
SST00E48,Civil Regulated Water,Engineering,32.0,000160980,2025-01-17
SST00E48,Civil Regulated Water,Engineering,34.0,000160980,2025-01-24
SST00E48,Civil Regulated Water,Engineering,31.0,000160980,2025-01-31
SST00E48,Civil Regulated Water,Engineering,33.0,000160980,2025-02-07
SST00E48,Geospatial,Engineering,6.0,000161836,2025-01-10
SST00E48,Civil Regulated Water,Engineering,1.5,000169179,2025-01-31
SST00E48,Geospatial,Engineering,14.0,000189389,2024-12-20
SST00E48,Geospatial,Engineering,30.5,000189389,2025-01-10
SST00E48,Geospatial,Engineering,8.5,000189389,2025-01-17
SST00E48,Geospatial,Engineering,2.0,000190577,2025-01-10
SST00E48,Project Services,Non Engineering,3.0,000201181,2025-01-24
SST00E48,Project Services,Non Engineering,2.0,000201181,2025-02-07
SST00E48,Project Services,Non Engineering,1.5,000201456,2024-10-25
SST00E48,Project Services,Non Engineering,1.5,000201456,2024-11-08
SST00E48,Geospatial,Engineering,5.0,000206196,2025-01-10
SST00E48,Project Services,Non Engineering,8.0,000208580,2024-11-22
SST00E48,Project Services,Non Engineering,8.0,000208580,2024-11-29
SST00E48,Project Services,Non Engineering,8.0,000208580,2024-12-06
SST00E48,Project Services,Non Engineering,1.5,000208580,2025-01-17
SST00E48,Project Services,Non Engineering,2.5,000208580,2025-01-24
SST00E48,Project Services,Non Engineering,8.0,000208580,2025-01-31
SST00E48,Project Services,Non Engineering,7.0,000208580,2025-02-07
SST00E48,Civil Regulated Water,Engineering,7.0,000216775,2024-12-13
SST00E48,Civil Regulated Water,Engineering,32.0,000216775,2024-12-20
SST00E48,Civil Regulated Water,Engineering,25.0,000216775,2025-01-10
SST00E48,Civil Regulated Water,Engineering,25.0,000216775,2025-01-17
SST00E48,Civil Regulated Water,Engineering,9.5,000216775,2025-01-24
SST00E48,Civil Regulated Water,Engineering,25.0,000216775,2025-01-31
SST00E48,Civil Regulated Water,Engineering,20.0,000216775,2025-02-07
SST00E48,Civil Regulated Water,Engineering,6.0,000222436,2024-12-13
SST00E48,Civil Regulated Water,Engineering,26.5,000222436,2024-12-20
SST00E48,Civil Regulated Water,Engineering,25.0,000222436,2025-01-10
SST00E48,Civil Regulated Water,Engineering,25.0,000222436,2025-01-17
SST00E48,Civil Regulated Water,Engineering,25.0,000222436,2025-01-24
SST00E48,Civil Regulated Water,Engineering,25.0,000222436,2025-01-31
SST00E48,Civil Regulated Water,Engineering,25.0,000222436,2025-02-07
SST00E48,Project Services,Non Engineering,5.0,000223808,2024-11-08
SST00E48,Civil Regulated Water,Engineering,6.0,000225048,2024-12-13
SST00E48,Civil Regulated Water,Engineering,20.0,000225048,2024-12-20
SST00E48,Civil Regulated Water,Engineering,27.0,000225048,2025-01-10
SST00E48,Civil Regulated Water,Engineering,39.5,000225048,2025-01-17
SST00E48,Civil Regulated Water,Engineering,38.5,000225048,2025-01-24
SST00E48,Civil Regulated Water,Engineering,38.0,000225048,2025-01-31
SST00E48,Civil Regulated Water,Engineering,37.5,000225048,2025-02-07
SST00E48,Project Services,Non Engineering,3.5,000251610,2024-10-18
SST00E48,Process Mechanical,Engineering,1.0,000261252,2024-12-13
SST00E48,Process Mechanical,Engineering,20.0,000261252,2024-12-20
SST00E48,Process Mechanical,Engineering,20.0,000261252,2025-01-10
SST00E48,Process Mechanical,Engineering,26.0,000261252,2025-01-17
SST00E48,Process Mechanical,Engineering,29.0,000261252,2025-01-24
SST00E48,Process Mechanical,Engineering,13.0,000261252,2025-01-31
SST00E48,Process Mechanical,Engineering,23.0,000261252,2025-02-07
SST00E48,Process Mechanical,Engineering,1.0,000266901,2024-12-13
SST00E48,Process Mechanical,Engineering,10.0,000266901,2024-12-20
SST00E48,Process Mechanical,Engineering,0.25,000266901,2025-01-03
SST00E48,Process Mechanical,Engineering,20.0,000266901,2025-01-10
SST00E48,Process Mechanical,Engineering,20.0,000266901,2025-01-17
SST00E48,Process Mechanical,Engineering,9.5,000266901,2025-01-24
SST00E48,Process Mechanical,Engineering,4.5,000266901,2025-01-31
SST00E48,Process Mechanical,Engineering,12.0,000266901,2025-02-07
SST00E48,Process Mechanical,Engineering,31.5,000268693,2024-12-20
SST00E48,Process Mechanical,Engineering,8.5,000268693,2024-12-27
SST00E48,Process Mechanical,Engineering,8.5,000268693,2025-01-03
SST00E48,Process Mechanical,Engineering,22.5,000268693,2025-01-10
SST00E48,Process Mechanical,Engineering,27.5,000268693,2025-01-17
SST00E48,Process Mechanical,Engineering,33.5,000268693,2025-01-24
SST00E48,Process Mechanical,Engineering,38.0,000268693,2025-01-31
SST00E48,Process Mechanical,Engineering,24.5,000268693,2025-02-07
SST00E49,Project Services,Non Engineering,6.0,000223808,2024-12-13
SST00E50,Project Services,Non Engineering,2.5,000257660,2024-11-01
SST00E51,Project Services,Non Engineering,4.0,000223808,2024-11-22
